No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8550,8550,27 Oct 2022,8550,8700,8550,8700,150,77023600,666512402500,12748,24840.1,8700,1949400,8675.0,27700,122042299500.0,122042299500.0,30205024846.0,51345000,59455900,7909798.0,68134855635.0,24
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8700,8650,28 Oct 2022,8675,8750,8650,8750,50,67040200,583195942500,11441,24982.9,8750,3290000,8725.0,1400,122042299500.0,122042299500.0,30205024846.0,38190200,48440500,30667311.0,265760215625.0,28
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8750,8850,31 Oct 2022,8850,8850,8775,8800,50,105566600,928907515000,13012,25125.6,8825,2899900,8800.0,51300,122042299500.0,122042299500.0,30205024846.0,52276900,75687200,12746147.0,112275036122.0,30
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8800,9000,01 Nov 2022,8975,9000,8725,8800,0,107394700,946721785000,17397,25125.6,8825,5726400,8800.0,84600,122042299500.0,122042299500.0,30205024846.0,66821900,78935500,11034196.0,97143814338.0,38
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8800,8800,02 Nov 2022,8800,8825,8725,8750,-50,58317000,510542755000,11043,24982.9,8775,149500,8750.0,975800,122042299500.0,122042299500.0,30205024846.0,42650400,44473900,21781462.0,190838376525.0,47
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8750,8700,03 Nov 2022,8700,8825,8700,8800,50,72143700,634355275000,10382,25125.6,8825,1148700,8800.0,1562600,122042299500.0,122042299500.0,30205024846.0,42316400,59600600,7530602.0,66043183250.0,24
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8800,8775,04 Nov 2022,8775,8800,8675,8775,-25,69153000,604463725000,14069,25054.2,8775,200600,8750.0,46100,122042299500.0,122042299500.0,30205024846.0,53187400,44159300,9116779.0,79895749525.0,30
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8775,8725,07 Nov 2022,8750,8850,8675,8850,75,73900800,648075542500,10391,25268.4,8850,2470800,8825.0,2800,122042299500.0,122042299500.0,30205024846.0,54830100,53790000,22674204.0,198643060350.0,17
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8850,8850,08 Nov 2022,8850,8875,8725,8750,-100,42527400,373015755000,10726,24982.9,8775,168400,8750.0,460700,122042299500.0,122042299500.0,30205024846.0,32576400,29683600,19541869.0,171412027700.0,18
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8750,8675,09 Nov 2022,8725,8875,8675,8875,125,68174100,600920527500,9906,25339.8,8875,2961500,8825.0,11700,122042299500.0,122042299500.0,30205024846.0,43202800,54153700,3655436.0,31977512450.0,13
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCN6000G111------------,8875,8725,10 Nov 2022,8750,8800,8725,8800,-75,74779800,655507755000,9487,25125.6,8800,940000,8775.0,51700,122042299500.0,122042299500.0,30205024846.0,60557500,48126800,206074.0,1812991850.0,23
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8800,8900,11 Nov 2022,8900,8925,8825,8850,50,59597900,527982062500,10308,25268.4,8850,1098100,8825.0,424500,122042299500.0,122042299500.0,30205024846.0,30950200,34073000,15633309.0,138088077200.0,29
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8850,8875,14 Nov 2022,8850,8900,8750,8750,-100,61431700,541453990000,14307,24982.9,8800,21600,8750.0,1302100,122042299500.0,122042299500.0,30205024846.0,45792000,45479900,3432856.0,30269767850.0,14
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8750,8775,15 Nov 2022,8775,8850,8750,8800,50,47667300,419159430000,6808,25125.6,8800,55500,8775.0,74900,122042299500.0,122042299500.0,30205024846.0,35486600,38263000,8900290.0,78364443438.0,23
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8800,8625,16 Nov 2022,8625,8675,8550,8600,-200,143585500,1233874000000,34773,24554.6,8600,215500,8575.0,720500,122042299500.0,122042299500.0,30205024846.0,129538700,57849100,16747514.0,144597067775.0,18
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8600,8625,17 Nov 2022,8625,8825,8600,8725,125,72699300,635054200000,12948,24911.5,8750,900,8725.0,411300,122042299500.0,122042299500.0,30205024846.0,39102800,52205300,1167337.0,10196661142.0,11
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8725,8725,18 Nov 2022,8750,8900,8725,8825,100,83899100,742119432500,13893,25197.0,8850,65100,8825.0,467200,122042299500.0,122042299500.0,30205024846.0,35008700,76766300,2159240.0,18701969175.0,22
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8825,8875,21 Nov 2022,8875,8900,8725,8725,-100,48654100,428489965000,11071,24911.5,8750,1600,8725.0,1097100,122042299500.0,122042299500.0,30205024846.0,40413400,38712700,402.0,3538009.0,6
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8725,8900,22 Nov 2022,8850,8950,8850,8900,175,84684200,754436947500,17472,25411.1,8925,2025700,8900.0,1331200,122042299500.0,122042299500.0,30205024846.0,54659700,80047600,9984420.0,88895970845.0,26
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8900,8900,23 Nov 2022,8900,8975,8875,8875,-25,85516700,762893442500,13608,25339.8,8900,9600,8875.0,2604700,122042299500.0,122042299500.0,30205024846.0,69153600,71085000,9128149.0,81761607845.0,20
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8875,8975,24 Nov 2022,8950,9000,8950,9000,125,61189600,549483587500,10601,25696.7,9000,2198200,8975.0,27600,122042299500.0,122042299500.0,30205024846.0,33996900,49430100,816240.0,7290206425.0,20
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,9000,9000,25 Nov 2022,9000,9000,8900,8975,-25,60465700,542033947500,9553,25625.3,9000,2165400,8975.0,37600,122042299500.0,122042299500.0,30205024846.0,49387700,47258800,570687.0,5123597400.0,16
83,BBCA,Bank Central Asia Tbk.,CDMO1UQNCNH000G111------------,8975,9050,28 Nov 2022,9050,9100,8975,9025,50,77649600,703068337500,13084,25768.0,9050,208400,9025.0,8946800,122042299500.0,122042299500.0,30205024846.0,61822400,62065400,4629541.0,41596466525.0,19
83,BBCA,Bank Central Asia Tbk.,CDMO1UQNCNH000G111------------,9025,8975,29 Nov 2022,9000,9075,8925,8975,-50,81737400,734753202500,14340,25625.3,9000,313100,8975.0,4084100,122042299500.0,122042299500.0,30205024846.0,59868100,56975000,9862951.0,89033023151.0,24
83,BBCA,Bank Central Asia Tbk.,CDMO1UQNCNH000G111------------,8975,8875,30 Nov 2022,8875,9400,8850,9300,325,387655900,3587969810000,23764,26553.2,9300,150100,9275.0,15200,122042299500.0,122042299500.0,30205024846.0,322946100,359931600,10235815.0,93255765450.0,30
83,BBCA,Bank Central Asia Tbk.,CDMO1UQNCNH000G111------------,9300,9275,01 Dec 2022,9300,9350,9000,9000,-300,132767900,1208610755000,37043,25696.7,9025,2500,9000.0,6571800,122042299500.0,122042299500.0,30205024846.0,105329900,60839900,21454367.0,197494926978.0,28
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,9000,8900,02 Dec 2022,8950,8975,8900,8900,-100,137809400,1228047055000,25191,25411.1,8925,1031300,8900.0,93600,122042299500.0,122042299500.0,30205024846.0,126024000,61692600,63065698.0,562155704200.0,35
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8900,8800,05 Dec 2022,8825,8900,8775,8775,-125,138651400,1223613355000,30135,25054.2,8800,81700,8775.0,157600,122042299500.0,122042299500.0,30205024846.0,126110600,56015000,21491435.0,191143553125.0,25
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8775,8725,06 Dec 2022,8725,8750,8575,8675,-100,180913300,1564635812500,45061,24768.7,8675,818400,8650.0,29800,122042299500.0,122042299500.0,30205024846.0,137949600,69251700,16288168.0,143608491186.0,23
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8675,8500,07 Dec 2022,8500,8575,8450,8450,-225,195092800,1658838772500,39917,24126.3,8475,171600,8450.0,8900600,122042299500.0,122042299500.0,30205024846.0,167691800,61530700,12322037.0,106291563036.0,28
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8450,8375,08 Dec 2022,8400,8575,8350,8500,50,149608500,1266641995000,30201,24269.1,8525,2000,8500.0,1588200,122042299500.0,122042299500.0,30205024846.0,107095500,49755800,15244616.0,129902148350.0,21
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8500,8500,09 Dec 2022,8525,8600,8450,8575,75,75502100,645066085000,15023,24483.2,8575,2142900,8550.0,78500,122042299500.0,122042299500.0,30205024846.0,57196100,36940300,38193328.0,325945461400.0,20
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8575,8525,12 Dec 2022,8550,8700,8475,8700,125,84280700,725848202500,15030,24840.1,8700,1688400,8675.0,72100,122042299500.0,122042299500.0,30205024846.0,62637800,41193600,47814289.0,410457660575.0,27
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8700,8625,13 Dec 2022,8675,8700,8550,8700,0,83504800,721598407500,17451,24840.1,8700,176600,8675.0,112900,122042299500.0,122042299500.0,30205024846.0,61643200,45802100,24427429.0,210530377675.0,17
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8700,8600,14 Dec 2022,8650,8700,8525,8625,-75,118238400,1017639840000,22114,24626.0,8625,1677400,8600.0,169500,122042299500.0,122042299500.0,30205024846.0,94493000,57891400,4764930.0,41242077025.0,32
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8625,8575,15 Dec 2022,8600,8600,8500,8500,-125,80585500,687824440000,18379,24269.1,8525,1765900,8500.0,1741800,122042299500.0,122042299500.0,30205024846.0,73257500,39450600,16639608.0,142538037150.0,15
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8500,8425,16 Dec 2022,8425,8650,8400,8600,100,124944200,1070581842500,13499,24554.6,8625,146100,8600.0,613300,122042299500.0,122042299500.0,30205024846.0,101742300,93755300,711759.0,6116814946.0,19
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8600,8650,19 Dec 2022,8625,8700,8600,8650,50,54727200,473736037500,12140,24697.4,8675,1802300,8650.0,108000,122042299500.0,122042299500.0,30205024846.0,39511100,39356500,788.0,6793925.0,15
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8650,8550,20 Dec 2022,8575,8650,8550,8575,-75,41296000,354119447500,9781,24483.2,8600,231000,8575.0,50000,122042299500.0,122042299500.0,30205024846.0,26184700,20464600,37086300.0,317838423564.0,26
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8575,8600,21 Dec 2022,8600,8700,8575,8675,100,33620500,290989365000,9026,24768.7,8675,1516600,8650.0,1846900,122042299500.0,122042299500.0,30205024846.0,20771300,15798200,3331444.0,28863335040.0,26
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8675,8650,22 Dec 2022,8675,8675,8575,8575,-100,52110600,448380937500,12798,24483.2,8600,85500,8575.0,5013700,122042299500.0,122042299500.0,30205024846.0,37209400,24255900,3020915.0,25918214825.0,16
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8575,8525,23 Dec 2022,8525,8575,8500,8500,-75,47393000,404592785000,14658,24269.1,8525,21600,8500.0,3291300,122042299500.0,122042299500.0,30205024846.0,37603000,17998400,31913191.0,273446341922.0,23
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8575,8525,23 Dec 2022,8525,8575,8500,8500,-75,47393000,404592785000,14658,24269.1,8525,21600,8500.0,3291300,122042299500.0,122042299500.0,30205024846.0,37603000,17998400,31913191.0,273446341922.0,23
83,BBCA,Bank Central Asia Tbk.,XDMO1UQNCNH000G111------------,8575,8600,27 Dec 2022,8600,8650,8575,8600,25,28693700,246966792500,6619,24554.6,8625,1084100,8600.0,261600,122042299500.0,122042299500.0,30205024846.0,9637200,17426500,266753.0,2286587800.0,8
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8600,8650,28 Dec 2022,8625,8650,8550,8650,50,48368000,416455702500,13158,24697.4,8650,1568500,8625.0,10600,122042299500.0,122042299500.0,30205024846.0,34398500,29780800,59075.0,476251425.0,29
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8650,8525,29 Dec 2022,8525,8600,8500,8575,-75,47020900,402160812500,10654,24483.2,8600,666800,8575.0,777100,122042299500.0,122042299500.0,30205024846.0,36477500,19907900,2661.0,22955865.0,14
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8575,8575,30 Dec 2022,8600,8650,8550,8550,-25,44681400,383448697500,9649,24411.8,8575,486600,8550.0,617300,122042299500.0,122042299500.0,30205024846.0,35380100,27032100,1115901.0,9571169675.0,15
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8550,8575,02 Jan 2023,8575,8600,8500,8550,0,11409600,97436830000,6698,24411.8,8550,346300,8525.0,1168800,122042299500.0,122042299500.0,27773178489.0,2076000,3022800,736.0,3712265.0,9
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8550,8550,03 Jan 2023,8550,8600,8525,8550,0,27425000,234780462500,6729,24411.8,8575,502100,8550.0,14000,122042299500.0,122042299500.0,27773178489.0,20004900,13779600,233656.0,1968225350.0,12
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8550,8525,04 Jan 2023,8550,8575,8350,8350,-200,90993200,766974082500,26206,23840.8,8375,4000,8350.0,3936600,122042299500.0,122042299500.0,27773178489.0,76845000,37963900,9931015.0,84453074075.0,13
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8350,8350,05 Jan 2023,8350,8375,8150,8250,-100,128838500,1061378975000,44691,23555.3,8250,1673100,8225.0,72000,122042299500.0,122042299500.0,27773178489.0,92434800,60302100,15764567.0,129706746450.0,20
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8250,8100,06 Jan 2023,8125,8325,8100,8300,50,69286600,570990955000,16548,23698.0,8325,1202700,8300.0,29800,122042299500.0,122042299500.0,27773178489.0,53905200,44905500,3150868.0,26047785725.0,24
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8300,8325,09 Jan 2023,8325,8450,8325,8450,150,86930600,729729475000,14724,24126.3,8475,1088400,8450.0,378500,122042299500.0,122042299500.0,27773178489.0,64795600,75466900,16639068.0,139659500350.0,26
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8450,8400,10 Jan 2023,8400,8425,8150,8175,-275,89322900,734098795000,26210,23341.1,8200,155900,8175.0,436300,122042299500.0,122042299500.0,27773178489.0,61855800,34464500,11459420.0,94981760310.0,20
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8175,8050,11 Jan 2023,8100,8150,8000,8125,-50,119320800,964527810000,26465,23198.4,8150,618000,8125.0,874200,122042299500.0,122042299500.0,27773178489.0,96302700,54251000,62041820.0,503061728098.0,22
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8125,8150,12 Jan 2023,8150,8275,8125,8175,50,91113300,745778885000,17142,23341.1,8200,266800,8175.0,1426600,122042299500.0,122042299500.0,27773178489.0,69293200,44643200,65733428.0,537330162900.0,47
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8175,8150,13 Jan 2023,8150,8175,8025,8050,-125,119788700,967545450000,22088,22984.2,8075,254100,8050.0,168900,122042299500.0,122042299500.0,27773178489.0,92513100,57256000,14565677.0,117811238611.0,27
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8175,8150,13 Jan 2023,8150,8175,8025,8050,-125,119788700,967545450000,22088,22984.2,8075,254100,8050.0,168900,122042299500.0,122042299500.0,27773178489.0,92513100,57256000,14565677.0,117811238611.0,27
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8150,8175,17 Jan 2023,8150,8375,8150,8325,175,88695900,735931460000,17907,23769.4,8350,271900,8325.0,214300,122042299500.0,122042299500.0,27773178489.0,59286800,47594700,16963677.0,139361757725.0,31
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8325,8200,18 Jan 2023,8200,8325,8175,8300,-25,96867900,798862907500,17301,23698.0,8300,275000,8275.0,241600,122042299500.0,122042299500.0,27773178489.0,74258900,62214200,12145947.0,100156408100.0,17
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8300,8350,19 Jan 2023,8325,8350,8250,8325,25,55008000,456691880000,9674,23769.4,8325,513100,8300.0,1581100,122042299500.0,122042299500.0,27773178489.0,40041900,36560500,11683585.0,96750867300.0,19
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8300,8350,19 Jan 2023,8325,8350,8250,8325,25,55008000,456691880000,9674,23769.4,8325,513100,8300.0,1581100,122042299500.0,122042299500.0,27773178489.0,40041900,36560500,11683585.0,96750867300.0,19
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8300,8300,24 Jan 2023,8325,8350,8225,8225,-75,38529000,318880930000,11825,23483.9,8250,50000,8225.0,318900,122042299500.0,122042299500.0,27773178489.0,26108200,12197200,288155.0,2382176900.0,8
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8225,8300,25 Jan 2023,8300,8300,8200,8200,-25,56208200,463273235000,12414,23412.5,8225,364400,8200.0,712300,122042299500.0,122042299500.0,27773178489.0,40067000,31853500,3289127.0,27188046600.0,22
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8200,8225,26 Jan 2023,8225,8475,8225,8475,275,78788400,661934560000,16800,24197.7,8500,4131700,8475.0,893800,122042299500.0,122042299500.0,27773178489.0,23675100,54370800,1451905.0,12019887824.0,17
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8475,8700,27 Jan 2023,8675,8850,8550,8700,225,183311200,1597524315000,33738,24840.1,8700,2400400,8675.0,40300,122042299500.0,122042299500.0,27773178489.0,58822600,132791800,15680586.0,132973845110.0,13
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8700,8725,30 Jan 2023,8700,8775,8575,8700,0,95673400,829539290000,15901,24840.1,8700,2478200,8675.0,20300,122042299500.0,122042299500.0,27773178489.0,66313600,71173000,19219256.0,166648806344.0,28
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8700,8625,31 Jan 2023,8675,8675,8475,8475,-225,147164200,1254504797500,23834,24197.7,8500,35700,8475.0,7036500,122042299500.0,122042299500.0,27773178489.0,122394000,91922300,33667672.0,291203353863.0,27
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8475,8575,01 Feb 2023,8550,8575,8450,8500,25,77406800,658396962500,18907,24269.1,8525,491900,8500.0,172800,122042299500.0,122042299500.0,27773178489.0,49657800,52490000,15305344.0,130210553131.0,28
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8500,8425,02 Feb 2023,8425,8525,8400,8450,-50,81188000,686455822500,18887,24126.3,8450,625400,8425.0,1525400,122042299500.0,122042299500.0,27773178489.0,68155100,56282300,8242937.0,70089021476.0,25
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8450,8550,03 Feb 2023,8550,8700,8500,8700,250,71717100,620208710000,18171,24840.1,8700,1713700,8675.0,36100,122042299500.0,122042299500.0,27773178489.0,20151400,67336300,1352898.0,11721350091.0,25
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8700,8750,06 Feb 2023,8725,8750,8650,8725,25,118107300,1028230120000,16315,24911.5,8750,3701500,8725.0,1445000,122042299500.0,122042299500.0,27773178489.0,59263500,112555300,3980562.0,34596623050.0,35
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8725,8775,07 Feb 2023,8775,8850,8750,8850,125,116014700,1023391497500,23322,25268.4,8850,3323100,8825.0,312100,122042299500.0,122042299500.0,27773178489.0,57664300,105317000,10718660.0,94167596821.0,31
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8850,8825,08 Feb 2023,8825,8850,8800,8825,-25,54497400,480910202500,12928,25197.0,8850,4860200,8825.0,168100,122042299500.0,122042299500.0,27773178489.0,36273500,44155000,21988033.0,194226753325.0,22
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8825,8825,09 Feb 2023,8825,8900,8800,8900,75,58544100,519035085000,12399,25411.1,8900,8767200,8875.0,26600,122042299500.0,122042299500.0,27773178489.0,27004600,52962400,9314654.0,82762243025.0,26
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8900,8875,10 Feb 2023,8900,8900,8700,8825,-75,62060900,544711665000,21697,25197.0,8825,2105100,8800.0,117000,122042299500.0,122042299500.0,27773178489.0,27383700,37617400,1534457.0,13598107425.0,6
83,BBCA,Bank Central Asia Tbk.,--MO1UQNCNH000G111------------,8825,8875,13 Feb 2023,8875,8900,8775,8875,50,51181400,453067392500,11757,25339.8,8875,680900,8850.0,23200,122042299500.0,122042299500.0,27773178489.0,29048900,43561400,969240.0,8516003650.0,21
